iter	Passed	Remaining
6328	223547	129663
6329	223579	129626
6330	223610	129588
6331	223642	129551
6332	223682	129518
6333	223720	129485
6334	223750	129446
6335	223779	129407
6336	223810	129370
6337	223845	129334
6338	223877	129297
6339	223906	129258
6340	223937	129220
6341	223969	129183
6342	224001	129146
6343	224032	129108
6344	224067	129072
6345	224103	129037
6346	224135	129000
6347	224163	128961
6348	224189	128920
6349	224222	128883
6350	224266	128853
6351	224302	128818
6352	224336	128782
6353	224370	128746
6354	224402	128709
6355	224434	128672
6356	224467	128635
6357	224496	128596
6358	224526	128558
6359	224553	128518
6360	224581	128478
6361	224617	128443
6362	224643	128402
6363	224681	128369
6364	224719	128335
6365	224758	128302
6366	224790	128265
6367	224823	128228
6368	224864	128196
6369	224895	128158
6370	224926	128120
6371	224959	128084
6372	224992	128047
6373	225023	128009
6374	225053	127971
6375	225085	127934
6376	225124	127901
6377	225156	127864
6378	225192	127829
6379	225227	127793
6380	225257	127755
6381	225336	127744
6382	225400	127725
6383	225441	127693
6384	225472	127656
6385	225499	127615
6386	225527	127576
6387	225561	127540
6388	225591	127502
6389	225624	127465
6390	225657	127428
6391	225692	127393
6392	225725	127356
6393	225757	127319
6394	225787	127281
6395	225819	127243
6396	225845	127203
6397	225878	127166
6398	225920	127135
6399	225955	127099
6400	225982	127060
6401	226014	127022
6402	226043	126984
6403	226070	126943
6404	226097	126904
6405	226124	126863
6406	226154	126825
6407	226184	126787
6408	226219	126751
6409	226253	126715
6410	226283	126677
6411	226314	126640
6412	226344	126602
6413	226374	126563
6414	226407	126527
6415	226440	126490
6416	226472	126453
6417	226507	126418
6418	226539	126381
6419	226572	126344
6420	226603	126306
6421	226635	126269
6422	226665	126231
6423	226695	126192
6424	226723	126153
6425	226751	126114
6426	226794	126082
6427	226823	126044
6428	226855	126007
6429	226888	125970
6430	226919	125933
6431	226949	125894
6432	226980	125857
6433	227010	125818
6434	227040	125780
6435	227070	125742
6436	227099	125703
6437	227133	125667
6438	227169	125633
6439	227198	125594
6440	227231	125557
6441	227262	125520
6442	227294	125482
6443	227325	125445
6444	227360	125409
6445	227387	125369
6446	227418	125332
6447	227449	125294
6448	227478	125256
6449	227508	125217
6450	227539	125180
6451	227568	125141
6452	227597	125102
6453	227635	125068
6454	227665	125030
6455	227696	124993
6456	227726	124955
6457	227760	124919
6458	227790	124880
6459	227824	124845
6460	227853	124806
6461	227884	124768
6462	227918	124732
6463	227945	124692
6464	227972	124652
6465	228004	124616
6466	228034	124578
6467	228066	124540
6468	228094	124501
6469	228121	124461
6470	228147	124421
6471	228175	124382
6472	228202	124342
6473	228230	124303
6474	228255	124262
6475	228286	124225
6476	228324	124191
6477	228357	124154
6478	228390	124118
6479	228421	124080
6480	228454	124044
6481	228485	124006
6482	228522	123972
6483	228555	123936
6484	228585	123898
6485	228613	123858
6486	228645	123821
6487	228674	123783
6488	228702	123743
6489	228730	123704
6490	228765	123669
6491	228792	123629
6492	228829	123595
6493	228857	123556
6494	228892	123521
6495	228925	123484
6496	228954	123445
6497	228986	123408
6498	229013	123369
6499	229040	123329
6500	229075	123294
6501	229103	123254
6502	229134	123217
6503	229163	123178
6504	229191	123139
6505	229220	123100
6506	229253	123064
6507	229292	123031
6508	229329	122997
6509	229358	122958
6510	229389	122920
6511	229419	122883
6512	229453	122847
6513	229487	122811
6514	229518	122773
6515	229554	122739
6516	229587	122702
6517	229619	122665
6518	229655	122630
6519	229687	122593
6520	229730	122562
6521	229759	122524
6522	229792	122487
6523	229820	122448
6524	229848	122409
6525	229877	122371
6526	229915	122337
6527	229949	122301
6528	229983	122265
6529	230013	122227
6530	230044	122190
6531	230076	122153
6532	230123	122124
6533	230170	122095
6534	230212	122063
6535	230254	122031
6536	230292	121998
6537	230325	121961
6538	230353	121922
6539	230384	121885
6540	230416	121848
6541	230447	121811
6542	230481	121775
6543	230512	121737
6544	230547	121702
6545	230582	121666
6546	230617	121631
6547	230654	121597
6548	230704	121569
6549	230737	121533
6550	230773	121498
6551	230807	121463
6552	230846	121429
6553	230883	121395
6554	230917	121359
6555	230945	121320
6556	230976	121282
6557	231013	121248
6558	231047	121212
6559	231079	121176
6560	231107	121136
6561	231139	121099
6562	231175	121065
6563	231205	121027
6564	231237	120990
6565	231269	120953
6566	231304	120917
6567	231335	120880
6568	231367	120843
6569	231397	120805
6570	231424	120766
6571	231455	120728
6572	231483	120689
6573	231518	120654
6574	231544	120614
6575	231575	120577
6576	231606	120539
6577	231634	120500
6578	231662	120461
6579	231691	120423
6580	231722	120385
6581	231753	120348
6582	231783	120310
6583	231812	120272
6584	231844	120235
6585	231874	120197
6586	231903	120158
6587	231942	120125
6588	231976	120089
6589	232006	120052
6590	232041	120016
6591	232077	119981
6592	232106	119943
6593	232136	119905
6594	232164	119866
6595	232194	119828
6596	232221	119789
6597	232251	119751
6598	232282	119714
6599	232313	119676
6600	232346	119640
6601	232375	119602
6602	232404	119563
6603	232435	119525
6604	232465	119488
6605	232493	119449
6606	232522	119411
6607	232551	119372
6608	232587	119337
6609	232614	119298
6610	232669	119273
6611	232707	119239
6612	232741	119204
6613	232777	119169
6614	232815	119135
6615	232850	119100
6616	232886	119065
6617	232916	119027
6618	232945	118988
6619	232976	118951
6620	233004	118912
6621	233039	118877
6622	233067	118838
6623	233096	118800
6624	233125	118761
6625	233161	118727
6626	233191	118689
6627	233220	118650
6628	233247	118611
6629	233280	118575
6630	233310	118537
6631	233340	118500
6632	233371	118462
6633	233402	118424
6634	233441	118392
6635	233472	118354
6636	233500	118316
6637	233531	118278
6638	233564	118242
6639	233597	118205
6640	233626	118167
6641	233655	118129
6642	233692	118095
6643	233723	118057
6644	233754	118020
6645	233782	117981
6646	233817	117946
6647	233848	117909
6648	233877	117870
6649	233905	117832
6650	233939	117796
6651	233968	117758
6652	233998	117720
6653	234028	117682
6654	234059	117645
6655	234085	117605
6656	234112	117566
6657	234143	117529
6658	234174	117491
6659	234206	117455
6660	234238	117417
6661	234267	117379
6662	234294	117340
6663	234321	117301
6664	234349	117262
6665	234389	117229
6666	234418	117191
6667	234445	117152
6668	234476	117115
6669	234506	117077
6670	234535	117038
6671	234566	117002
6672	234601	116966
6673	234631	116928
6674	234659	116890
6675	234691	116853
6676	234718	116814
6677	234747	116776
6678	234781	116740
6679	234809	116701
6680	234843	116665
6681	234871	116627
6682	234900	116589
6683	234932	116552
6684	234973	116520
6685	235001	116481
6686	235028	116442
6687	235056	116403
6688	235089	116367
6689	235128	116334
6690	235156	116295
6691	235183	116256
6692	235211	116217
6693	235238	116178
6694	235276	116144
6695	235306	116106
6696	235347	116074
6697	235373	116035
6698	235404	115997
6699	235436	115961
6700	235464	115922
6701	235492	115884
6702	235522	115846
6703	235553	115808
6704	235582	115771
6705	235611	115732
6706	235642	115695
6707	235682	115662
6708	235712	115625
6709	235738	115585
6710	235767	115547
6711	235802	115512
6712	235833	115475
6713	235862	115436
6714	235889	115397
6715	235922	115361
6716	235955	115325
6717	235987	115288
6718	236021	115253
6719	236059	115219
6720	236086	115180
6721	236124	115146
6722	236156	115109
6723	236190	115074
6724	236216	115034
6725	236244	114995
6726	236278	114960
6727	236306	114922
6728	236335	114884
6729	236362	114844
6730	236394	114808
6731	236426	114771
6732	236452	114731
6733	236481	114693
6734	236511	114656
6735	236542	114619
6736	236571	114581
6737	236609	114547
6738	236644	114512
6739	236684	114479
6740	236726	114447
6741	236768	114416
6742	236806	114382
6743	236841	114346
6744	236873	114310
6745	236907	114274
6746	236942	114239
6747	236973	114202
6748	237004	114165
6749	237038	114129
6750	237067	114091
6751	237105	114057
6752	237137	114021
6753	237170	113985
6754	237201	113947
6755	237234	113911
6756	237266	113875
6757	237297	113838
6758	237330	113801
6759	237361	113764
6760	237395	113729
6761	237424	113691
6762	237454	113653
6763	237485	113616
6764	237522	113582
6765	237553	113545
6766	237588	113510
6767	237624	113475
6768	237654	113438
6769	237687	113401
6770	237716	113364
6771	237750	113328
6772	237783	113292
6773	237815	113255
6774	237859	113224
6775	237890	113187
6776	237926	113152
6777	237962	113118
6778	237993	113080
6779	238033	113048
6780	238065	113011
6781	238100	112976
6782	238135	112941
6783	238169	112905
6784	238199	112868
6785	238237	112834
6786	238268	112797
6787	238303	112762
6788	238333	112725
6789	238365	112688
6790	238396	112651
6791	238427	112614
6792	238456	112576
6793	238493	112541
6794	238536	112510
6795	238575	112477
6796	238611	112442
6797	238640	112404
6798	238675	112369
6799	238705	112332
6800	238737	112295
6801	238767	112257
6802	238801	112222
6803	238831	112184
6804	238864	112148
6805	238894	112111
6806	238920	112071
6807	238948	112033
6808	238983	111998
6809	239017	111962
6810	239048	111925
6811	239082	111890
6812	239119	111855
6813	239160	111823
6814	239197	111789
6815	239234	111755
6816	239263	111717
6817	239292	111679
6818	239324	111642
6819	239366	111610
6820	239399	111574
6821	239429	111537
6822	239463	111501
6823	239494	111464
6824	239524	111427
6825	239558	111391
6826	239586	111353
6827	239623	111319
6828	239658	111283
6829	239697	111250
6830	239739	111218
6831	239778	111185
6832	239809	111148
6833	239848	111115
6834	239878	111077
6835	239916	111043
6836	239970	111017
6837	240003	110981
6838	240037	110945
6839	240068	110908
6840	240098	110871
6841	240127	110833
6842	240155	110795
6843	240184	110757
6844	240216	110720
6845	240254	110686
6846	240297	110655
6847	240332	110620
6848	240371	110586
6849	240401	110549
6850	240435	110514
6851	240497	110491
6852	240558	110468
6853	240598	110435
6854	240638	110402
6855	240680	110370
6856	240714	110334
6857	240752	110301
6858	240784	110264
6859	240816	110227
6860	240850	110192
6861	240885	110157
6862	240916	110120
6863	240947	110083
6864	240989	110051
6865	241023	110015
6866	241057	109980
6867	241088	109943
6868	241123	109908
6869	241153	109870
6870	241181	109832
6871	241211	109794
6872	241240	109757
6873	241275	109721
6874	241310	109686
6875	241341	109649
6876	241374	109613
6877	241409	109578
6878	241438	109540
6879	241467	109502
6880	241495	109464
6881	241531	109429
6882	241561	109392
6883	241616	109366
6884	241653	109332
6885	241685	109295
6886	241713	109257
6887	241744	109220
6888	241781	109186
6889	241816	109150
6890	241858	109118
6891	241897	109085
6892	241930	109049
6893	241961	109012
6894	241987	108973
6895	242017	108935
6896	242045	108897
6897	242075	108860
6898	242097	108819
6899	242127	108781
6900	242163	108747
6901	242194	108710
6902	242231	108676
6903	242259	108637
6904	242290	108600
6905	242318	108562
6906	242353	108527
6907	242389	108493
6908	242419	108455
6909	242446	108416
6910	242473	108377
6911	242505	108341
6912	242535	108304
6913	242570	108268
6914	242602	108232
6915	242632	108195
6916	242664	108158
6917	242695	108121
6918	242728	108085
6919	242758	108048
6920	242786	108010
6921	242821	107975
6922	242849	107937
6923	242883	107901
6924	242911	107863
6925	242937	107824
6926	242971	107788
6927	242997	107749
6928	243039	107717
6929	243074	107682
6930	243110	107647
6931	243139	107610
6932	243179	107576
6933	243209	107539
6934	243238	107502
6935	243276	107467
6936	243312	107433
6937	243345	107397
6938	243379	107361
6939	243414	107326
6940	243450	107292
6941	243479	107254
6942	243510	107217
6943	243542	107181
6944	243578	107146
6945	243608	107109
6946	243646	107075
6947	243680	107039
6948	243710	107002
6949	243739	106964
6950	243770	106927
6951	243798	106889
6952	243829	106853
6953	243862	106817
6954	243894	106780
6955	243924	106743
6956	243954	106705
6957	243981	106667
6958	244007	106628
6959	244044	106594
6960	244074	106557
6961	244103	106519
6962	244136	106483
6963	244168	106446
6964	244200	106410
6965	244240	106377
6966	244274	106341
6967	244308	106306
6968	244340	106270
6969	244369	106232
6970	244403	106196
6971	244429	106157
6972	244461	106121
6973	244491	106084
6974	244522	106047
6975	244554	106010
6976	244590	105976
6977	244621	105939
6978	244647	105900
6979	244681	105864
6980	244716	105829
6981	244749	105794
6982	244780	105757
6983	244808	105718
6984	244837	105681
6985	244877	105648
6986	244904	105609
6987	244933	105572
6988	244960	105533
6989	244992	105497
6990	245023	105460
6991	245054	105423
6992	245085	105387
6993	245116	105350
6994	245146	105313
6995	245173	105274
6996	245200	105236
6997	245229	105198
6998	245260	105161
6999	245292	105125
7000	245318	105086
7001	245351	105050
7002	245380	105012
7003	245408	104974
7004	245445	104940
7005	245470	104901
7006	245494	104861
7007	245528	104826
7008	245556	104787
7009	245586	104751
7010	245617	104714
7011	245648	104677
7012	245679	104640
7013	245714	104605
7014	245752	104571
7015	245784	104535
7016	245816	104499
7017	245841	104459
7018	245872	104423
7019	245901	104385
7020	245930	104348
7021	245972	104315
7022	246002	104278
7023	246033	104241
7024	246063	104204
7025	246094	104168
7026	246125	104131
7027	246160	104096
7028	246190	104059
7029	246222	104022
7030	246257	103987
7031	246288	103951
7032	246322	103915
7033	246367	103884
7034	246403	103850
7035	246431	103812
7036	246461	103775
7037	246487	103736
7038	246514	103698
7039	246548	103662
7040	246574	103623
7041	246607	103587
7042	246634	103549
7043	246663	103511
7044	246695	103475
7045	246726	103438
7046	246755	103401
7047	246783	103363
7048	246811	103325
7049	246845	103290
7050	246874	103252
7051	246907	103216
7052	246939	103180
7053	246975	103145
7054	247004	103108
7055	247032	103070
7056	247059	103031
7057	247089	102994
7058	247118	102957
7059	247153	102922
7060	247183	102885
7061	247217	102849
7062	247244	102811
7063	247275	102774
7064	247304	102737
7065	247329	102698
7066	247363	102662
7067	247416	102635
7068	247457	102602
7069	247493	102567
7070	247523	102531
7071	247560	102496
7072	247593	102460
7073	247634	102428
7074	247664	102391
7075	247690	102352
7076	247722	102316
7077	247752	102279
7078	247786	102243
7079	247818	102207
7080	247850	102171
7081	247881	102134
7082	247914	102098
7083	247945	102062
7084	247977	102025
7085	248014	101992
7086	248043	101954
7087	248076	101918
7088	248107	101882
7089	248145	101848
7090	248177	101811
7091	248209	101775
7092	248240	101739
7093	248276	101704
7094	248306	101667
7095	248338	101631
7096	248372	101595
7097	248412	101562
7098	248443	101526
7099	248477	101490
7100	248507	101453
7101	248547	101420
7102	248582	101385
7103	248614	101349
7104	248655	101316
7105	248684	101279
7106	248723	101246
7107	248756	101210
7108	248787	101173
7109	248822	101139
7110	248852	101101
7111	248892	101068
7112	248931	101035
7113	248972	101002
7114	249009	100968
7115	249037	100930
7116	249075	100897
7117	249107	100860
7118	249138	100824
7119	249171	100788
7120	249199	100750
7121	249230	100713
7122	249261	100677
7123	249300	100644
7124	249336	100609
7125	249365	100571
7126	249397	100535
7127	249467	100515
7128	249496	100477
7129	249526	100440
7130	249557	100403
7131	249585	100366
7132	249617	100329
7133	249649	100293
7134	249680	100257
7135	249714	100221
7136	249742	100183
7137	249778	100149
7138	249808	100112
7139	249848	100079
7140	249880	100043
7141	249907	100004
7142	249933	99966
7143	249962	99928
7144	249990	99891
7145	250018	99853
7146	250046	99815
7147	250076	99778
7148	250108	99742
7149	250145	99708
7150	250176	99671
7151	250203	99633
7152	250229	99595
7153	250261	99558
7154	250291	99521
7155	250317	99483
7156	250348	99446
7157	250375	99408
7158	250407	99372
7159	250442	99337
7160	250470	99299
7161	250497	99261
7162	250531	99226
7163	250565	99190
7164	250594	99153
7165	250631	99119
7166	250672	99086
7167	250710	99052
7168	250740	99016
7169	250769	98978
7170	250802	98943
7171	250837	98908
7172	250869	98871
7173	250903	98836
7174	250939	98801
7175	250977	98768
7176	251005	98730
7177	251036	98694
7178	251066	98657
7179	251101	98621
7180	251134	98586
7181	251167	98550
7182	251198	98514
7183	251230	98477
7184	251262	98441
7185	251299	98407
7186	251329	98370
7187	251370	98338
7188	251403	98302
7189	251432	98264
7190	251468	98230
7191	251507	98196
7192	251544	98162
7193	251577	98127
7194	251608	98090
7195	251638	98053
7196	251668	98016
7197	251699	97980
7198	251736	97946
7199	251777	97913
7200	251814	97879
7201	251843	97842
7202	251877	97806
7203	251910	97771
7204	251942	97734
7205	251972	97698
7206	252001	97660
7207	252029	97623
7208	252060	97586
7209	252090	97549
7210	252123	97513
7211	252161	97479
7212	252195	97444
7213	252226	97408
7214	252261	97373
7215	252288	97335
7216	252317	97298
7217	252348	97261
7218	252375	97223
7219	252403	97185
7220	252433	97149
7221	252463	97112
7222	252492	97074
7223	252519	97036
7224	252548	96999
7225	252577	96962
7226	252606	96925
7227	252633	96886
7228	252666	96851
7229	252694	96813
7230	252723	96776
7231	252752	96739
7232	252793	96706
7233	252824	96670
7234	252855	96633
7235	252894	96600
7236	252928	96565
7237	252960	96529
7238	252992	96492
7239	253028	96458
7240	253055	96420
7241	253082	96382
7242	253112	96345
7243	253144	96309
7244	253177	96274
7245	253211	96238
7246	253238	96200
7247	253275	96166
7248	253307	96130
7249	253335	96092
7250	253366	96056
7251	253395	96018
7252	253430	95984
7253	253465	95949
7254	253497	95913
7255	253526	95876
7256	253553	95838
7257	253583	95801
7258	253615	95765
7259	253648	95729
7260	253678	95692
7261	253709	95656
7262	253740	95619
7263	253766	95581
7264	253793	95543
7265	253824	95507
7266	253860	95472
7267	253890	95435
7268	253917	95398
7269	253945	95360
7270	253981	95326
7271	254015	95290
7272	254044	95253
7273	254075	95217
7274	254104	95179
7275	254140	95145
7276	254169	95108
7277	254198	95071
7278	254231	95035
7279	254267	95001
7280	254308	94968
7281	254346	94934
7282	254394	94904
7283	254429	94869
7284	254468	94836
7285	254513	94805
7286	254606	94791
7287	254665	94765
7288	254728	94741
7289	254767	94707
7290	254801	94672
7291	254832	94635
7292	254861	94598
7293	254891	94562
7294	254924	94526
7295	254957	94490
7296	254988	94454
7297	255018	94417
7298	255047	94380
7299	255073	94342
7300	255102	94305
7301	255128	94266
7302	255162	94231
7303	255194	94195
7304	255224	94158
7305	255254	94122
7306	255287	94086
7307	255317	94049
7308	255347	94012
7309	255382	93977
7310	255412	93941
7311	255445	93905
7312	255475	93868
7313	255508	93833
7314	255537	93795
7315	255565	93758
7316	255592	93720
7317	255625	93685
7318	255660	93650
7319	255692	93614
7320	255725	93578
7321	255756	93542
7322	255789	93506
7323	255824	93471
7324	255858	93436
7325	255888	93399
7326	255921	93364
7327	255952	93327
7328	255981	93290
7329	256010	93253
7330	256042	93217
7331	256073	93181
7332	256102	93144
7333	256130	93106
7334	256158	93069
7335	256186	93031
7336	256214	92994
7337	256241	92956
7338	256276	92921
7339	256306	92884
7340	256334	92847
7341	256365	92811
7342	256393	92773
7343	256423	92737
7344	256455	92701
7345	256486	92664
7346	256516	92628
7347	256543	92590
7348	256573	92553
7349	256602	92516
7350	256629	92478
7351	256656	92441
7352	256687	92404
7353	256722	92369
7354	256753	92333
7355	256783	92297
7356	256821	92263
7357	256854	92227
7358	256881	92189
7359	256911	92152
7360	256945	92117
7361	256978	92082
7362	257013	92047
7363	257043	92010
7364	257075	91974
7365	257112	91940
7366	257150	91906
7367	257190	91873
7368	257222	91837
7369	257253	91801
7370	257281	91764
7371	257309	91726
7372	257348	91693
7373	257379	91656
7374	257414	91622
7375	257443	91584
7376	257478	91550
7377	257514	91515
7378	257550	91481
7379	257583	91445
7380	257617	91410
7381	257644	91372
7382	257674	91335
7383	257707	91300
7384	257734	91262
7385	257763	91225
7386	257796	91190
7387	257829	91154
7388	257862	91119
7389	257894	91083
7390	257927	91047
7391	257959	91011
7392	257988	90974
7393	258021	90939
7394	258054	90903
7395	258082	90866
7396	258111	90829
7397	258142	90792
7398	258177	90758
7399	258209	90722
7400	258238	90685
7401	258267	90648
7402	258295	90610
7403	258326	90574
7404	258363	90540
7405	258398	90505
7406	258435	90471
7407	258475	90438
7408	258511	90404
7409	258548	90369
7410	258577	90332
7411	258602	90294
7412	258630	90257
7413	258658	90219
7414	258687	90182
7415	258718	90146
7416	258746	90109
7417	258772	90071
7418	258804	90035
7419	258833	89998
7420	258861	89961
7421	258888	89923
7422	258918	89887
7423	258948	89850
7424	258979	89814
7425	259015	89779
7426	259048	89744
7427	259080	89708
7428	259109	89671
7429	259145	89637
7430	259178	89601
7431	259212	89566
7432	259245	89530
7433	259277	89494
7434	259314	89460
7435	259346	89424
7436	259386	89391
7437	259416	89355
7438	259446	89318
7439	259475	89281
7440	259510	89246
7441	259541	89210
7442	259574	89175
7443	259609	89140
7444	259644	89105
7445	259674	89069
7446	259706	89033
7447	259745	88999
7448	259782	88965
7449	259812	88929
7450	259839	88891
7451	259869	88854
7452	259899	88818
7453	259934	88783
7454	259967	88748
7455	259995	88710
7456	260032	88676
7457	260060	88639
7458	260088	88602
7459	260118	88565
7460	260147	88528
7461	260174	88491
7462	260205	88455
7463	260234	88418
7464	260270	88383
7465	260304	88348
7466	260335	88312
7467	260371	88278
7468	260399	88240
7469	260426	88203
7470	260455	88166
7471	260487	88130
7472	260520	88095
7473	260549	88058
7474	260586	88024
7475	260616	87987
7476	260646	87951
7477	260682	87916
7478	260716	87881
7479	260750	87846
7480	260788	87812
7481	260825	87778
7482	260858	87743
7483	260890	87707
7484	260924	87672
7485	260958	87637
7486	260996	87603
7487	261033	87568
7488	261065	87533
7489	261098	87497
7490	261128	87461
7491	261156	87424
7492	261189	87388
7493	261222	87352
7494	261263	87320
7495	261299	87285
7496	261338	87252
7497	261368	87215
7498	261398	87179
7499	261431	87143
7500	261464	87108
7501	261496	87072
7502	261528	87036
7503	261564	87002
7504	261599	86967
7505	261630	86931
7506	261662	86895
7507	261692	86859
7508	261729	86824
7509	261763	86789
7510	261791	86752
7511	261820	86715
7512	261850	86679
7513	261877	86642
7514	261905	86604
7515	261941	86570
7516	261974	86535
7517	262008	86499
7518	262040	86463
7519	262068	86426
7520	262101	86391
7521	262133	86355
7522	262166	86320
7523	262198	86284
7524	262230	86248
7525	262258	86211
7526	262290	86175
7527	262318	86138
7528	262349	86102
7529	262388	86068
7530	262419	86032
7531	262447	85995
7532	262476	85959
7533	262509	85923
7534	262543	85888
7535	262570	85851
7536	262598	85813
7537	262625	85776
7538	262653	85739
7539	262681	85702
7540	262711	85666
7541	262742	85629
7542	262770	85592
7543	262800	85556
7544	262830	85519
7545	262859	85483
7546	262888	85446
7547	262916	85409
7548	262943	85372
7549	262974	85335
7550	263005	85300
7551	263029	85261
7552	263064	85226
7553	263091	85189
7554	263118	85152
7555	263158	85119
7556	263189	85082
7557	263223	85047
7558	263256	85012
7559	263289	84976
7560	263325	84942
7561	263355	84906
7562	263383	84869
7563	263415	84833
7564	263446	84797
7565	263478	84761
7566	263511	84726
7567	263545	84691
7568	263575	84654
7569	263609	84619
7570	263641	84584
7571	263671	84547
7572	263700	84510
7573	263733	84475
7574	263766	84440
7575	263796	84403
7576	263824	84366
7577	263853	84330
7578	263889	84295
7579	263920	84259
7580	263956	84225
7581	263985	84188
7582	264013	84151
7583	264043	84114
7584	264068	84077
7585	264099	84041
7586	264124	84003
7587	264157	83967
7588	264186	83931
7589	264215	83894
7590	264246	83858
7591	264278	83822
7592	264312	83787
7593	264341	83750
7594	264370	83714
7595	264398	83677
7596	264429	83641
7597	264458	83604
7598	264488	83568
7599	264515	83531
7600	264550	83496
7601	264583	83461
7602	264617	83426
7603	264653	83391
7604	264684	83355
7605	264717	83320
7606	264749	83284
7607	264776	83247
7608	264807	83211
7609	264838	83175
7610	264871	83139
7611	264901	83103
7612	264930	83067
7613	264967	83032
7614	264996	82996
7615	265023	82958
7616	265052	82922
7617	265080	82885
7618	265110	82849
7619	265148	82815
7620	265176	82778
7621	265202	82740
7622	265228	82703
7623	265261	82668
7624	265296	82633
7625	265327	82597
7626	265358	82561
7627	265391	82525
7628	265424	82490
7629	265523	82475
7630	265561	82441
7631	265594	82406
7632	265640	82375
7633	265682	82342
7634	265717	82308
7635	265751	82273
7636	265786	82238
7637	265816	82201
7638	265849	82166
7639	265876	82129
7640	265907	82093
7641	265937	82057
7642	265969	82021
7643	266001	81985
7644	266030	81949
7645	266067	81914
7646	266110	81882
7647	266146	81848
7648	266175	81811
7649	266208	81776
7650	266242	81741
7651	266273	81705
7652	266302	81668
7653	266331	81632
7654	266369	81598
7655	266400	81562
7656	266428	81525
7657	266456	81488
7658	266485	81452
7659	266513	81415
7660	266540	81378
7661	266571	81342
7662	266612	81309
7663	266639	81272
7664	266666	81234
7665	266693	81197
7666	266725	81162
7667	266754	81125
7668	266782	81088
7669	266814	81053
7670	266845	81017
7671	266877	80981
7672	266909	80946
7673	266936	80908
7674	266966	80872
7675	266994	80835
7676	267027	80800
7677	267058	80764
7678	267087	80727
7679	267114	80690
7680	267146	80655
7681	267175	80618
7682	267208	80583
7683	267235	80546
7684	267266	80510
7685	267299	80474
7686	267324	80437
7687	267353	80400
7688	267385	80365
7689	267414	80328
7690	267449	80293
7691	267483	80258
7692	267511	80222
7693	267547	80187
7694	267579	80152
7695	267608	80115
7696	267635	80078
7697	267665	80042
7698	267694	80005
7699	267722	79969
7700	267751	79932
7701	267785	79897
7702	267818	79862
7703	267849	79826
7704	267878	79789
7705	267908	79753
7706	267935	79716
7707	267963	79679
7708	267992	79643
7709	268022	79607
7710	268055	79571
7711	268086	79536
7712	268114	79499
7713	268146	79463
7714	268182	79429
7715	268211	79392
7716	268251	79359
7717	268279	79322
7718	268307	79286
7719	268335	79249
7720	268363	79212
7721	268394	79176
7722	268420	79139
7723	268454	79104
7724	268484	79068
7725	268513	79031
7726	268545	78996
7727	268575	78960
7728	268603	78923
7729	268628	78885
7730	268658	78849
7731	268687	78813
7732	268719	78777
7733	268751	78741
7734	268782	78706
7735	268814	78670
7736	268847	78635
7737	268883	78600
7738	268918	78566
7739	268948	78530
7740	268973	78492
7741	269004	78456
7742	269034	78420
7743	269065	78384
7744	269102	78350
7745	269133	78314
7746	269168	78280
7747	269200	78244
7748	269232	78209
7749	269264	78173
7750	269290	78136
7751	269327	78102
7752	269360	78066
7753	269391	78031
7754	269421	77994
7755	269453	77959
7756	269480	77922
7757	269512	77886
7758	269542	77850
7759	269572	77814
7760	269604	77779
7761	269637	77744
7762	269670	77708
7763	269702	77673
7764	269735	77638
7765	269765	77602
7766	269795	77565
7767	269822	77528
7768	269853	77492
7769	269886	77457
7770	269922	77423
7771	269956	77388
7772	269989	77353
7773	270019	77317
7774	270058	77283
7775	270087	77247
7776	270114	77210
7777	270144	77174
7778	270172	77137
7779	270207	77102
7780	270239	77067
7781	270266	77030
7782	270296	76994
7783	270323	76957
7784	270351	76920
7785	270378	76883
7786	270406	76847
7787	270437	76811
7788	270467	76775
7789	270495	76738
7790	270523	76702
7791	270556	76666
7792	270585	76630
7793	270618	76595
7794	270644	76558
7795	270672	76521
7796	270700	76484
7797	270729	76448
7798	270759	76412
7799	270789	76376
7800	270822	76341
7801	270854	76305
7802	270883	76269
7803	270914	76233
7804	270947	76198
7805	270982	76164
7806	271020	76130
7807	271048	76093
7808	271074	76056
7809	271103	76020
7810	271131	75983
7811	271161	75947
7812	271196	75912
7813	271229	75877
7814	271258	75841
7815	271287	75805
7816	271317	75768
7817	271347	75732
7818	271384	75698
7819	271411	75662
7820	271440	75625
7821	271469	75589
7822	271502	75554
7823	271534	75518
7824	271564	75482
7825	271595	75446
7826	271629	75412
7827	271662	75376
7828	271690	75340
7829	271717	75303
7830	271753	75269
7831	271781	75232
7832	271811	75196
7833	271842	75160
7834	271871	75124
7835	271897	75087
7836	271929	75052
7837	271958	75015
7838	271994	74981
7839	272027	74946
7840	272061	74911
7841	272092	74875
7842	272120	74839
7843	272157	74805
7844	272185	74768
7845	272216	74732
7846	272246	74697
7847	272277	74661
7848	272311	74626
7849	272347	74592
7850	272396	74561
7851	272431	74526
7852	272463	74491
7853	272492	74454
7854	272524	74419
7855	272556	74384
7856	272589	74348
7857	272619	74312
7858	272650	74277
7859	272681	74241
7860	272712	74205
7861	272744	74170
7862	272769	74133
7863	272801	74097
7864	272829	74061
7865	272864	74026
7866	272897	73991
7867	272927	73955
7868	272960	73920
7869	272990	73884
7870	273022	73848
7871	273054	73813
7872	273081	73776
7873	273109	73740
7874	273143	73705
7875	273173	73669
7876	273200	73632
7877	273234	73597
7878	273265	73562
7879	273295	73526
7880	273324	73490
7881	273354	73454
